id_linea,id_venta,id_producto,nombre_producto_texto,cantidad,precio_unitario,monto_bruto,descuento,costo_unitario
4428,4051,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
4429,4051,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4430,4052,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4431,4053,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
4432,4054,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
4433,4054,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
4434,4055,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
4435,4056,101,Salsa Picante Habanero Lucho,1,2090,2090,313.5,760
4436,4057,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4437,4057,107,Salsa Verde Jalapeno,2,2500,5000,0.0,980
4438,4058,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4439,4059,103,salsa de ajo lucho,1,2400,2400,0.0,820
4440,4059,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,
4441,4060,103,SALSA DE AJO LUCHO,36,2400,86400,0.0,820
4442,4060,101,Salsa Picante Habanero Lucho,36,2200,79200,0.0,760
4443,4061,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
4444,4062,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
4445,4063,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4446,4064,103,SALSA DE AJO LUCHO,1,2520,2520,0.0,820
4447,4065,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4448,4066,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4449,4066,107,Salsa Verde Jalapeno,3,2375,7125,0.0,980
4450,4067,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
4451,4068,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
4452,4069,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4453,4070,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
4454,4070,103,Salsa de Ajo Lucho,3,2400,7200,1080.0,820
4455,4071,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
4456,4072,102,chilero criollo lucho,2,2000,4000,0.0,690
4457,4073,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
4458,4074,110,Salsa Curry Tropical,3,3400,10200,0.0,
4459,4075,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
4460,4076,103,Salsa de Ajo Lucho,24,2400,57600,6912.0,820
4461,4076,102,chilero criollo lucho,6,2000,12000,1440.0,690
4462,4077,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
4463,4078,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4464,4078,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
4465,4079,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4466,4080,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4467,4081,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4468,4082,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4469,4083,102,Chilero Criollo Lucho,6,1900,11400,0.0,690
4470,4084,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4471,4084,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
4472,4085,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
4473,4085,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
4474,4086,103,Salsa de Ajo Lucho,2,2400,4800,720.0,820
4475,4086,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
4476,4087,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
4477,4088,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
4478,4089,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
4479,4090,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4480,4091,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4481,4091,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4482,4092,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4483,4093,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
4484,4093,102,Chilero Criollo Lucho,1,2000,2000,0.0,
4485,4093,110,Salsa Curry Tropical,3,3400,10200,0.0,1520
4486,4094,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4487,4095,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
4488,4095,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
4489,4096,103,salsa de ajo lucho,1,2400,2400,0.0,820
4490,4096,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4491,4097,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4492,4098,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
4493,4098,103,salsa de ajo lucho,3,2400,7200,0.0,820
4494,4098,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
4495,4099,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4496,4099,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4497,4100,102,Chilero Criollo Lucho,1,2000,2000,500.0,690
4498,4101,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4499,4102,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
4500,4103,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4501,4104,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4502,4105,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
4503,4106,103,Salsa de Ajo Lucho,2,2400,4800,0.0,
4504,4106,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
4505,4107,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,
4506,4108,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4507,4109,107,Salsa Verde Jalapeno,1,2625,2625,0.0,980
4508,4109,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4509,4110,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
4510,4110,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
4511,4111,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4512,4112,102,Chilero Criollo Lucho,36,1900,68400,0.0,690
4513,4112,110,Salsa Curry Tropical,12,3400,40800,0.0,1520
4514,4112,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
4515,4113,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
4516,4114,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
4517,4114,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
4518,4115,102,chilero criollo lucho,1,2000,2000,0.0,690
4519,4116,101,Salsa Picante Habanero Lucho,36,2090,75240,0.0,760
4520,4116,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
4521,4117,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4522,4117,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4523,4118,102,Chilero Criollo Lucho,1,2100,2100,315.0,690
4524,4119,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
4525,4119,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4526,4120,107,Salsa Verde Jalapeno,1,2500,2500,375.0,980
4527,4121,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4528,4121,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4529,4122,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4530,4123,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4531,4123,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4532,4124,102,chilero criollo lucho,2,2000,4000,0.0,690
4533,4124,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4534,4125,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
4535,4125,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4536,4126,102,Chilero Criollo Lucho,24,2000,48000,5760.0,690
4537,4127,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
4538,4127,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
4539,4127,105,Salsa BBQ Tamarindo,6,3000,18000,2160.0,1280
4540,4128,103,Salsa de Ajo Lucho,6,2400,14400,0.0,820
4541,4128,106,Salsa Chipotle Dulce,12,2900,34800,0.0,1190
4542,4129,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4543,4130,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4544,4130,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4545,4131,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4546,4132,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
4547,4133,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
4548,4133,102,Chilero Criollo Lucho,2,2000,4000,0.0,
4549,4134,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
4550,4134,105,Salsa BBQ Tamarindo,6,3000,18000,0.0,
4551,4135,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
4552,4135,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4553,4136,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4554,4137,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4555,4138,103,Salsa de Ajo Lucho,24,2400,57600,6912.0,820
4556,4139,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4557,4140,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
4558,4141,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4559,4142,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
4560,4142,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
4561,4142,101,Salsa Picante Habanero Lucho,3,2090,6270,0.0,760
4562,4143,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,
4563,4143,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4564,4143,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
4565,4144,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4566,4145,101,Salsa Picante Habanero Lucho,12,2310,27720,0.0,760
4567,4146,101,Salsa Picante Habanero Lucho,1,2090,2090,0.0,760
4568,4147,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4569,4148,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
4570,4149,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
4571,4150,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4572,4151,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4573,4152,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
4574,4153,110,Salsa Curry Tropical,2,3400,6800,1700.0,1520
4575,4154,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4576,4154,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4577,4155,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4578,4156,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4579,4157,101,salsa picante habanero lucho ,1,2090,2090,0.0,760
4580,4157,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
4581,4157,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4582,4158,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
4583,4159,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4584,4159,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4585,4159,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4586,4160,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
4587,4160,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4588,4161,101,Salsa Picante Habanero Lucho,3,2310,6930,1039.5,760
4589,4162,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
4590,4163,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4591,4164,103,salsa de ajo lucho,36,2400,86400,10368.0,820
4592,4165,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4593,4166,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4594,4167,103,SALSA DE AJO LUCHO,1,2280,2280,342.0,820
4595,4168,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
4596,4169,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
4597,4169,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
4598,4170,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4599,4171,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
4600,4172,102,Chilero Criollo Lucho,3,2000,6000,900.0,690
4601,4172,107,Salsa Verde Jalapeno,1,2500,2500,375.0,980
4602,4173,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
4603,4174,108,Aderezo Cilantro-Limon,12,2600,31200,3744.0,1010
4604,4175,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4605,4176,103,salsa de ajo lucho,1,2400,2400,0.0,820
4606,4176,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4607,4176,110,Salsa Curry Tropical,2,3400,6800,0.0,1520
4608,4177,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
4609,4178,102,Chilero Criollo Lucho,36,2000,72000,8640.0,690
4610,4179,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4611,4180,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
4612,4181,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
4613,4182,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4614,4182,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4615,4182,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
4616,4183,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4617,4183,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4618,4184,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4619,4184,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
4620,4185,107,Salsa Verde Jalapeno,1,2500,2500,375.0,980
4621,4186,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4622,4187,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
4623,4188,101,SALSA PICANTE HABANERO LUCHO,6,2200,13200,1584.0,760
4624,4188,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
4625,4189,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
4626,4190,103,salsa de ajo lucho,1,2400,2400,0.0,
4627,4191,103,salsa de ajo lucho,12,2400,28800,0.0,820
4628,4191,101,salsa picante habanero lucho ,6,2200,13200,0.0,
4629,4192,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4630,4193,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
4631,4194,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
4632,4195,102,Chilero Criollo  Lucho,2,2000,4000,0.0,690
4633,4195,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4634,4195,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4635,4196,107,Salsa Verde Jalapeno,1,2500,2500,625.0,980
4636,4197,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4637,4198,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4638,4198,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4639,4199,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4640,4199,109,Salsa Inferno Carolina Reaper,2,4500,9000,0.0,2100
4641,4200,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4642,4201,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4643,4202,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4644,4202,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
4645,4203,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4646,4204,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4647,4205,107,Salsa Verde Jalapeno,2,2500,5000,0.0,980
4648,4205,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
4649,4205,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4650,4206,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4651,4207,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
4652,4208,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4653,4208,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4654,4209,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
4655,4209,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4656,4210,102,Chilero Criollo Lucho,2,2000,4000,600.0,690
4657,4211,103,salsa de ajo lucho,2,2280,4560,0.0,820
4658,4212,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4659,4213,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
4660,4214,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4661,4215,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
4662,4215,108,Aderezo Cilantro-Limon,36,2600,93600,0.0,1010
4663,4216,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4664,4217,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
4665,4217,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4666,4217,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4667,4218,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4668,4219,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4669,4220,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
4670,4221,104,Salsa Mango-Habanero,12,3040,36480,4377.6,1350
4671,4221,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
4672,4222,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
4673,4223,101,Salsa Picante Habanero Lucho,1,2090,2090,0.0,760
4674,4223,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
4675,4223,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
4676,4224,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
4677,4225,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4678,4226,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4679,4227,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4680,4227,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4681,4228,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
4682,4229,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4683,4229,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4684,4230,105,Salsa BBQ Tamarindo,1,3000,3000,450.0,1280
4685,4230,103,SALSA DE AJO LUCHO,3,2400,7200,1080.0,
4686,4231,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
4687,4232,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
4688,4232,102,chilero criollo lucho,1,2000,2000,500.0,690
4689,4232,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
4690,4233,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4691,4234,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4692,4234,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4693,4235,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
4694,4236,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
4695,4237,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
4696,4237,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4697,4238,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
4698,4239,108,Aderezo Cilantro-Limon,1,2470,2470,0.0,1010
4699,4239,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4700,4240,103,Salsa de Ajo Lucho,2,2520,5040,0.0,820
4701,4241,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4702,4241,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4703,4242,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4704,4243,101,salsa picante habanero lucho ,2,2310,4620,1155.0,760
4705,4243,102,Chilero Criollo Lucho,1,2100,2100,525.0,690
4706,4244,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4707,4245,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4708,4246,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
4709,4247,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4710,4247,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4711,4248,102,chilero criollo lucho,6,2000,12000,0.0,690
4712,4249,101,Salsa Picante Habanero Lucho,2,2090,4180,0.0,760
4713,4250,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4714,4250,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
4715,4251,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4716,4251,103,SALSA DE AJO LUCHO,3,2400,7200,0.0,820
4717,4252,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
4718,4252,105,Salsa BBQ Tamarindo,12,3000,36000,4320.0,1280
4719,4253,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
4720,4254,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
4721,4255,103,Salsa de Ajo Lucho,2,2400,4800,1200.0,820
4722,4255,101,Salsa Picante Habanero Lucho,-2,2200,2200,550.0,760
4723,4255,102,Chilero Criollo Lucho,1,2000,2000,500.0,690
4724,4256,103,salsa de ajo lucho,1,2400,2400,360.0,820
4725,4257,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
4726,4258,102,chilero criollo lucho,3,2000,6000,0.0,690
4727,4258,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4728,4259,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
4729,4260,102,Chilero Criollo  Lucho,2,2000,4000,0.0,690
4730,4261,102,Chilero Criollo  Lucho,2,2000,4000,0.0,690
4731,4261,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
4732,4261,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4733,4261,106,Salsa Chipotle Dulce,3,2900,8700,0.0,1190
4734,4262,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4735,4262,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4736,4262,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4737,4262,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
4738,4263,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
4739,4264,101,Salsa Picante Habanero Lucho,36,2200,79200,0.0,760
4740,4265,101,salsa picante habanero lucho ,0,2200,4400,0.0,760
4741,4266,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4742,4267,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4743,4268,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
4744,4268,104,Salsa Mango-Habanero,6,3200,19200,2304.0,1350
4745,4269,103,salsa de ajo lucho,12,2400,28800,0.0,820
4746,4269,101,salsa picante habanero lucho ,36,2200,79200,0.0,760
4747,4270,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,
4748,4271,102,Chilero Criollo Lucho,2,2000,4000,1000.0,690
4749,4271,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
4750,4272,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4751,4273,102,chilero criollo lucho,1,2000,2000,0.0,690
4752,4274,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
4753,4275,101,salsa picante habanero lucho ,2,2200,4400,660.0,760
4754,4275,104,Salsa Mango-Habanero,1,3200,3200,480.0,1350
4755,4276,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
4756,4277,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4757,4277,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
4758,4278,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4759,4278,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
4760,4279,102,Chilero Criollo Lucho,24,2000,48000,5760.0,690
4761,4279,103,Salsa de Ajo Lucho,24,2400,57600,6912.0,820
4762,4280,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
4763,4281,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
4764,4282,107,Salsa Verde Jalapeno,6,2625,15750,1890.0,980
4765,4282,103,SALSA DE AJO LUCHO,24,2400,57600,6912.0,820
4766,4282,104,Salsa Mango-Habanero,12,3200,38400,4608.0,1350
4767,4283,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4768,4283,101,Salsa Picante Habanero Lucho,1,2090,2090,0.0,760
4769,4283,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
4770,4284,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
4771,4284,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
4772,4285,107,Salsa Verde Jalapeno,12,2500,30000,0.0,980
4773,4285,101,Salsa Picante Habanero Lucho,999,2310,13860,0.0,760
4774,4286,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
4775,4287,103,Salsa de Ajo Lucho,24,2400,57600,6912.0,820
4776,4288,102,Chilero Criollo Lucho,2,2100,4200,0.0,690
4777,4289,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
4778,4290,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4779,4291,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
4780,4292,105,Salsa BBQ Tamarindo,1,3000,3000,450.0,1280
4781,4292,110,Salsa Curry Tropical,1,3400,3400,510.0,1520
4782,4292,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
4783,4293,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
4784,4294,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
4785,4295,101,SALSA PICANTE HABANERO LUCHO,24,2200,52800,6336.0,760
4786,4296,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4787,4296,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4788,4296,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
4789,4297,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
4790,4297,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
4791,4297,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4792,4298,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4793,4299,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
4794,4300,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
4795,4301,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
4796,4302,103,Salsa de Ajo Lucho,24,2400,57600,6912.0,820
4797,4303,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4798,4304,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
4799,4305,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
4800,4306,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
4801,4307,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
4802,4308,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
4803,4308,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
4804,4309,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
4805,4310,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
